ccode,predicted_intensity,prob_0,prob_1,prob_2,actual_intensity,origin_year,target_year,horizon
816,0,0.6941581676002884,0.2041246026563757,0.10171722974333357,0,2012,2013,1
820,0,0.7317248489118855,0.18645126870216952,0.08182388238594171,1,2012,2013,1
830,0,0.7446255259637254,0.17805299107575526,0.07732148296051675,0,2012,2013,1
840,2,0.06673068910333989,0.24710425090890378,0.6861650599877557,2,2012,2013,1
850,0,0.6538350534857187,0.2299384582604132,0.11622648825386671,0,2012,2013,1
860,0,0.7225922391789852,0.18277153511477484,0.09463622570623915,0,2012,2013,1
900,0,0.7603277815008354,0.18504789172095618,0.05462432677820626,0,2012,2013,1
920,0,0.7902975083762417,0.16444543332150918,0.04525705830224764,0,2012,2013,1
940,0,0.8325335956498876,0.1227875339397986,0.04467887041031247,0,2012,2013,1
950,0,0.746102790244646,0.17119505618069275,0.08270215357466,0,2012,2013,1
2,1,0.17922125293425364,0.6557839859213184,0.1649947611444264,1,2012,2014,2
20,0,0.7849924829557642,0.16382485173703099,0.05118266530720345,0,2012,2014,2
40,0,0.7204095586415127,0.19279040476506915,0.08680003659341638,0,2012,2014,2
41,0,0.639396083336852,0.23532543630413172,0.1252784803590161,0,2012,2014,2
42,0,0.6780060567301806,0.21301908617253873,0.10897485709727993,0,2012,2014,2
51,0,0.8566938415976295,0.10700198812911514,0.03630417027325387,0,2012,2014,2
52,0,0.7684885167814458,0.17907705119395356,0.052434432024599194,0,2012,2014,2
70,0,0.6849582830724685,0.20762870547161977,0.10741301145591063,0,2012,2014,2
90,0,0.6941230104328117,0.20436881433922394,0.10150817522796314,0,2012,2014,2
91,0,0.7594724225011247,0.16508354929820515,0.07544402820066909,0,2012,2014,2
92,0,0.8046258376249245,0.14225791924309156,0.053116243131982606,0,2012,2014,2
93,0,0.7799101890489033,0.1610450350964417,0.05904477585465475,0,2012,2014,2
94,0,0.8179184076381312,0.14103135512710993,0.04105023723475667,0,2012,2014,2
95,0,0.798021110940759,0.14791283485606027,0.05406605420317975,0,2012,2014,2
100,1,0.1321997596229905,0.6177969131018485,0.25000332727515756,1,2012,2014,2
101,0,0.6084531497588634,0.2503670356999561,0.14117981454117914,0,2012,2014,2
110,0,0.7862637532190451,0.15427961205203197,0.05945663472892206,0,2012,2014,2
130,0,0.6414934165443319,0.22514220892344894,0.1333643745322174,0,2012,2014,2
135,0,0.6344360882574293,0.27440372143346403,0.09116019030910677,0,2012,2014,2
140,0,0.6827091308561201,0.22259775994367184,0.09469310920020461,0,2012,2014,2
145,0,0.6808359784465146,0.20276858409906137,0.11639543745442393,0,2012,2014,2
150,0,0.815693727710533,0.13357718321585893,0.05072908907360662,0,2012,2014,2
155,0,0.7856959739459356,0.15654830547868737,0.057755720575375064,0,2012,2014,2
160,0,0.8274043838285919,0.13236451579666642,0.04023110037473921,0,2012,2014,2
165,0,0.8661306449559666,0.10409635376986552,0.02977300127416596,0,2012,2014,2
200,0,0.7803436377285304,0.17608055406465553,0.04357580820681225,0,2012,2014,2
205,0,0.8732262725996166,0.10329050911019529,0.023483218290186948,0,2012,2014,2
210,0,0.8373996050194034,0.11823131879257298,0.04436907618802211,0,2012,2014,2
211,0,0.8270195840754784,0.12536620449480892,0.04761421142971099,0,2012,2014,2
225,0,0.8058271783952988,0.13327068487171195,0.060902136732987035,0,2012,2014,2
230,0,0.7572217232312731,0.19255623455763643,0.05022204221108873,0,2012,2014,2
235,0,0.8705559073135692,0.08781985719512578,0.04162423549130313,0,2012,2014,2
255,0,0.8380098769756894,0.12140798054140456,0.04058214248290394,0,2012,2014,2
290,0,0.8626252382922205,0.09731640931358132,0.040058352394196126,0,2012,2014,2
305,0,0.8164065156068433,0.12607325768247718,0.05752022671067689,0,2012,2014,2
310,0,0.8147458747126585,0.13013700747111143,0.055117117816227815,0,2012,2014,2
316,0,0.8309796589753787,0.11924638984757115,0.04977395117704852,0,2012,2014,2
317,0,0.8051102515551517,0.13532578777938092,0.05956396066546507,0,2012,2014,2
325,0,0.8495260389643259,0.11641926903079919,0.034054692004873134,0,2012,2014,2
339,0,0.8547532828731405,0.11022952753806907,0.0350171895887894,0,2012,2014,2
343,0,0.8215384216667772,0.1365234875258623,0.04193809080735853,0,2012,2014,2
344,0,0.8160335178636501,0.12980243127285251,0.054164050863494816,0,2012,2014,2
346,0,0.7152410998584066,0.20500204238902106,0.07975685775257119,0,2012,2014,2
349,0,0.8435029670193882,0.11493935757026442,0.04155767541034556,0,2012,2014,2
350,0,0.8493602279934582,0.10858256915240388,0.042057202854135944,0,2012,2014,2
352,0,0.8431116805061261,0.11400962935011698,0.04287869014375489,0,2012,2014,2
355,0,0.8012676710883168,0.13876789014265142,0.05996443876902942,0,2012,2014,2
359,0,0.8113090215526769,0.13855088764481452,0.05014009080250684,0,2012,2014,2
360,0,0.8117810046590556,0.13259689279161443,0.05562210254932767,0,2012,2014,2
365,1,0.12758901327673103,0.569162640918184,0.30324834580508137,1,2012,2014,2
366,0,0.8431572077528534,0.11602235111483399,0.04082044113231041,0,2012,2014,2
367,0,0.8095891254924423,0.13463202301839686,0.05577885148915887,0,2012,2014,2
368,0,0.8527053109654346,0.10751118820517767,0.03978350082938597,0,2012,2014,2
369,0,0.7205437004684004,0.19066776848710493,0.08878853104449158,2,2012,2014,2
370,0,0.7356605270540203,0.18504005257678027,0.07929942036919668,0,2012,2014,2
371,0,0.766575005051664,0.16589371777358397,0.06753127717474945,0,2012,2014,2
372,0,0.7491272006396802,0.1810202864746115,0.0698525128857056,0,2012,2014,2
373,0,0.5205428989533605,0.29438498849883227,0.18507211254780478,1,2012,2014,2
375,0,0.8792520108393955,0.08916304821473432,0.03158494094586903,0,2012,2014,2
380,0,0.8559904476922674,0.10590911083842604,0.03810044146930503,0,2012,2014,2
385,0,0.8813420907096726,0.08964625309942348,0.029011656190902905,0,2012,2014,2
390,0,0.8902363707771463,0.08444789629682306,0.025315732926029278,0,2012,2014,2
402,0,0.810639336076637,0.1379153384257638,0.05144532549759867,0,2012,2014,2
404,0,0.6497519917290362,0.2468896578196868,0.10335835045127542,0,2012,2014,2
420,0,0.5877072254129154,0.2870121378275187,0.12528063675956394,0,2012,2014,2
432,1,0.12361193492349304,0.4469246470796379,0.429463417996869,2,2012,2014,2
433,1,0.3030337281797001,0.43905443629419044,0.2579118355261064,0,2012,2014,2
434,0,0.6328405152247746,0.2602551615401459,0.10690432323507748,0,2012,2014,2
435,0,0.566574187908689,0.29651178478377965,0.13691402730752958,0,2012,2014,2
436,0,0.6463937608244109,0.25610477448549845,0.09750146469008956,0,2012,2014,2
437,1,0.3143082834136149,0.4105481849643985,0.27514353162198457,0,2012,2014,2
438,0,0.5421088167879976,0.2758613353148211,0.18202984789718063,0,2012,2014,2
439,0,0.4777496496323162,0.3117487919767299,0.21050155839095364,0,2012,2014,2
450,0,0.6266115228990716,0.24936407202414215,0.12402440507678378,0,2012,2014,2
451,0,0.6123107707855645,0.265541168443492,0.12214806077094098,0,2012,2014,2
452,0,0.6176033183813773,0.2374878234246159,0.1449088581940064,0,2012,2014,2
461,0,0.6342624132460726,0.24368607138262421,0.12205151537130082,0,2012,2014,2
475,1,0.1330615259451582,0.4636708019455574,0.4032676721092833,2,2012,2014,2
481,0,0.7457542984899096,0.17873638560801036,0.07550931590207834,0,2012,2014,2
482,1,0.17099528988045665,0.5012010527761211,0.3278036573434197,1,2012,2014,2
483,1,0.20809909082238406,0.4574233067388019,0.3344776024388163,0,2012,2014,2
484,0,0.6651683705858923,0.22768468056317923,0.10714694885092686,0,2012,2014,2
490,1,0.14932184701201717,0.4604148232041146,0.3902633297838677,2,2012,2014,2
500,1,0.1940605065988147,0.5110397925353254,0.29489970086585954,1,2012,2014,2
501,0,0.5409566573347822,0.2747872197658566,0.18425612289936003,0,2012,2014,2
510,0,0.542515002310933,0.28943068155119667,0.16805431613786936,0,2012,2014,2
516,0,0.6330990305417716,0.25425705380904423,0.1126439156491813,1,2012,2014,2
517,1,0.11813824003639165,0.4980186652192204,0.383843094744387,0,2012,2014,2
520,2,0.09960206928583264,0.28408887195825566,0.6163090587559137,2,2012,2014,2
522,0,0.7085901595031294,0.2115859228895295,0.07982391760733912,0,2012,2014,2
530,2,0.0839233313126411,0.2734199958004849,0.6426566728868743,1,2012,2014,2
531,0,0.5013567622377478,0.2958060095545498,0.20283722820770259,0,2012,2014,2
540,0,0.5931371433646219,0.23014125807753666,0.17672159855784142,0,2012,2014,2
551,0,0.6266544743153248,0.24183024239920387,0.13151528328547007,0,2012,2014,2
552,0,0.6156853498729936,0.24724984073271258,0.13706480939429436,0,2012,2014,2
553,0,0.530905216443462,0.2978546436999231,0.17124013985661451,0,2012,2014,2
560,0,0.6964620963770756,0.2072920947443106,0.09624580887861374,0,2012,2014,2
565,0,0.7642210323859523,0.17211392821826046,0.0636650393957857,0,2012,2014,2
570,0,0.8066678749625179,0.1335037119579244,0.05982841307955645,0,2012,2014,2
571,0,0.7957694877671609,0.14492227985273998,0.05930823238009788,0,2012,2014,2
572,0,0.7755509485207496,0.15571086323221425,0.06873818824703463,0,2012,2014,2
580,0,0.5918814513013637,0.2731604281193107,0.13495812057932477,0,2012,2014,2
581,0,0.7988323015206901,0.1459944459233456,0.05517325255596291,0,2012,2014,2
590,0,0.8458960752903567,0.11932939682747915,0.03477452788216261,0,2012,2014,2
600,0,0.6338360644244583,0.22831570157032136,0.13784823400521853,0,2012,2014,2
615,1,0.14264548060645713,0.5606315364003331,0.2967229829932076,1,2012,2014,2
616,0,0.7749180788869628,0.15357375121808828,0.07150816989494768,1,2012,2014,2
620,0,0.5671269141189442,0.22537814366953107,0.20749494221152495,1,2012,2014,2
625,2,0.0712130304365295,0.25366797912633493,0.675118990437134,1,2012,2014,2
630,1,0.3136906088707447,0.4964208946186875,0.18988849651056325,0,2012,2014,2
640,1,0.2033911198164964,0.6025457477016019,0.19406313248189902,0,2012,2014,2
645,1,0.15222846530514209,0.469489622569573,0.3782819121252834,2,2012,2014,2
651,0,0.5766612938031696,0.2663465310230647,0.15699217517376515,1,2012,2014,2
652,2,0.11579266047429321,0.3618712368850424,0.5223361026406647,2,2012,2014,2
660,0,0.7794336498271612,0.15676259130903866,0.06380375886379747,1,2012,2014,2
663,0,0.7164113815197172,0.18521242858138645,0.09837618989889563,0,2012,2014,2
666,1,0.11715885388752177,0.5565176080477174,0.3263235380647604,2,2012,2014,2
670,0,0.7172246058992938,0.17772480347502548,0.10505059062567824,0,2012,2014,2
690,0,0.7226470462530967,0.18802695757437188,0.08932599617252868,0,2012,2014,2
692,0,0.7832049780331283,0.15645903059877975,0.06033599136808967,0,2012,2014,2
694,0,0.751405140078531,0.16638109540960985,0.08221376451185756,0,2012,2014,2
696,0,0.7173301508620058,0.1884320779786547,0.09423777115933703,0,2012,2014,2
698,0,0.7383880484572016,0.17319258225198897,0.08841936929080627,0,2012,2014,2
700,2,0.06682740349928223,0.26127821576625776,0.6718943807344622,2,2012,2014,2
701,0,0.6989431654569954,0.19303886758571034,0.1080179669572939,0,2012,2014,2
702,0,0.6615612412957426,0.24040056715889488,0.09803819154536052,0,2012,2014,2
703,0,0.757201363030686,0.1733530603878252,0.06944557658148758,0,2012,2014,2
704,0,0.5941072551871652,0.2549760991681696,0.15091664564466456,0,2012,2014,2
705,0,0.7028205163989708,0.19825953748558206,0.09891994611544344,0,2012,2014,2
710,0,0.697385368144954,0.1990466837907744,0.10356794806426993,0,2012,2014,2
712,0,0.8178428252996683,0.13267071148111861,0.04948646321921354,0,2012,2014,2
731,0,0.7196485893429339,0.19603755881740348,0.0843138518396623,0,2012,2014,2
732,0,0.8633895448872151,0.10611900189003882,0.03049145322274427,0,2012,2014,2
740,0,0.8712594413231695,0.10726921881863875,0.0214713398581904,0,2012,2014,2
760,0,0.7409259543771032,0.18383990167740794,0.07523414394548647,0,2012,2014,2
770,2,0.10741908422206001,0.33821646775645164,0.5543644480214867,2,2012,2014,2
771,0,0.6097378996202166,0.2718978781497187,0.1183642222300639,0,2012,2014,2
775,1,0.15597486536610883,0.47312108207339526,0.370904052560496,2,2012,2014,2
780,0,0.6214383690422415,0.24069059654857314,0.13787103440918236,0,2012,2014,2
790,0,0.5360805888937208,0.2824605305652582,0.18145888054102058,0,2012,2014,2
800,1,0.19602132944133657,0.6253909006918872,0.178587769866774,1,2012,2014,2
811,0,0.6047630884867776,0.2434122484594054,0.15182466305381645,0,2012,2014,2
812,0,0.6987016825717579,0.21321808358618666,0.08808023384205352,0,2012,2014,2
816,0,0.6941581676002881,0.20412460265637566,0.10171722974333357,0,2012,2014,2
820,0,0.6798087839200975,0.2027816210085311,0.11740959507137036,0,2012,2014,2
830,0,0.7446255259637254,0.17805299107575526,0.07732148296051676,0,2012,2014,2
840,2,0.06673068910333989,0.2471042509089038,0.6861650599877557,2,2012,2014,2
850,0,0.6226325832481678,0.240590993344169,0.13677642340766297,0,2012,2014,2
860,0,0.7209521844672279,0.18436685714096093,0.09468095839181041,0,2012,2014,2
900,0,0.7607398787027799,0.18463579451901171,0.05462432677820627,0,2012,2014,2
920,0,0.7907096055781863,0.16403333611956472,0.04525705830224764,0,2012,2014,2
940,0,0.8325335956498876,0.1227875339397986,0.04467887041031245,0,2012,2014,2
950,0,0.7461027902446459,0.17119505618069275,0.08270215357466001,0,2012,2014,2
2,1,0.1823192343727464,0.6892865295332821,0.12839423609397055,1,2013,2014,1
20,0,0.7703181509075436,0.17812956555474244,0.05155228353771268,0,2013,2014,1
40,0,0.7098544774365415,0.19792036034105462,0.09222516222240339,0,2013,2014,1
41,0,0.673543555862647,0.23046037374670256,0.09599607039064795,0,2013,2014,1
42,0,0.6756466684627007,0.21427994973886222,0.11007338179843541,0,2013,2014,1
51,0,0.8687395712683794,0.10073551261015165,0.030524916121468623,0,2013,2014,1
52,0,0.7681783516629187,0.17921529008676684,0.052606358250313054,0,2013,2014,1
70,0,0.6612481717304355,0.22948337835414484,0.10926844991541784,0,2013,2014,1
90,0,0.6837027764738304,0.2076633894781582,0.10863383404800978,0,2013,2014,1
91,0,0.7593554540011672,0.16213103532871068,0.07851351067012168,0,2013,2014,1
92,0,0.8228276052826905,0.12894431502374318,0.04822807969356527,0,2013,2014,1
93,0,0.813349672265345,0.13426621332926378,0.052384114405391084,0,2013,2014,1
94,0,0.8067873092652367,0.14740142361583175,0.04581126711893092,0,2013,2014,1
95,0,0.8310187039332791,0.12611714217499292,0.04286415389172756,0,2013,2014,1
100,1,0.14846816436934435,0.6226724975219858,0.22885933810866962,1,2013,2014,1
101,0,0.6261180300377379,0.2518183834173992,0.12206358654486152,0,2013,2014,1
110,0,0.7859112221959351,0.15200284731413802,0.06208593048992718,0,2013,2014,1
130,0,0.6429820998446659,0.23678536464442146,0.12023253551091098,0,2013,2014,1
135,0,0.648206791703909,0.25513444729598433,0.09665876100010509,0,2013,2014,1
140,0,0.6992890584809962,0.2183686004123598,0.0823423411066428,0,2013,2014,1
145,0,0.7008321644872915,0.19420995125642482,0.10495788425628366,0,2013,2014,1
150,0,0.8223517935346443,0.12860863767515435,0.04903956879020041,0,2013,2014,1
155,0,0.7953962304813644,0.15410978340601234,0.050493986112621944,0,2013,2014,1
160,0,0.8219960387065511,0.13871718713852552,0.0392867741549227,0,2013,2014,1
165,0,0.8614342447350871,0.11301095695878997,0.025554798306121174,0,2013,2014,1
200,0,0.7544204112347773,0.19867093743680095,0.04690865132842076,0,2013,2014,1
205,0,0.9078133336684728,0.07726894144500789,0.01491772488651885,0,2013,2014,1
210,0,0.819624916032641,0.13591356505762447,0.04446151890973342,0,2013,2014,1
211,0,0.7913905152653402,0.15185155092670272,0.056757933807957454,0,2013,2014,1
225,0,0.8127499748008284,0.13559670505682195,0.05165332014234835,0,2013,2014,1
230,0,0.7589845219570169,0.17558388480558765,0.06543159323739431,0,2013,2014,1
235,0,0.8102358127539321,0.12396778003685283,0.06579640720921391,0,2013,2014,1
255,0,0.8131849919974689,0.1399530412579072,0.04686196674462261,0,2013,2014,1
290,0,0.8701185017331956,0.10358617217164695,0.026295326095155627,0,2013,2014,1
305,0,0.8191111070664137,0.13013346084596894,0.050755432087616154,0,2013,2014,1
310,0,0.8225984053350576,0.12285629420230039,0.054545300462640924,0,2013,2014,1
316,0,0.8373603382126378,0.11798353317554854,0.04465612861181246,0,2013,2014,1
317,0,0.8120856732445114,0.13246119369610634,0.055453133059381224,0,2013,2014,1
325,0,0.8456295192591726,0.11041707117897534,0.04395340956185113,0,2013,2014,1
339,0,0.8756900006737692,0.0996651316224999,0.024644867703729475,0,2013,2014,1
343,0,0.8047794979812041,0.14781835521762315,0.047402146801172565,0,2013,2014,1
344,0,0.8628446556121213,0.10510279239473595,0.03205255199314046,0,2013,2014,1
346,0,0.6998513038496063,0.21103140320187244,0.08911729294852246,0,2013,2014,1
349,0,0.8375844330600768,0.11297271352070616,0.04944285341921693,0,2013,2014,1
350,0,0.8431147921296003,0.1016867873586777,0.05519842051172084,0,2013,2014,1
352,0,0.8330087153582952,0.11369482034554351,0.05329646429616099,0,2013,2014,1
355,0,0.7891127919232581,0.1472277367120109,0.06365947136473028,0,2013,2014,1
359,0,0.8067750407913418,0.1418842528461683,0.05134070636248971,0,2013,2014,1
360,0,0.7762420694137124,0.1562314032919067,0.06752652729437986,0,2013,2014,1
365,1,0.15597413274229951,0.5683246695993913,0.275701197658308,1,2013,2014,1
366,0,0.8343149222287712,0.1241858315674789,0.04149924620374926,0,2013,2014,1
367,0,0.7916385671641061,0.14911121739722957,0.05925021543866504,0,2013,2014,1
368,0,0.8363790539686695,0.1211186581987885,0.0425022878325419,0,2013,2014,1
369,0,0.7099479920534131,0.19640754836158653,0.09364445958500113,2,2013,2014,1
370,0,0.7285494867473981,0.1817154167738151,0.0897350964787878,0,2013,2014,1
371,0,0.7836408475557135,0.15784457298859966,0.05851457945568618,0,2013,2014,1
372,0,0.7391579590542936,0.19124855066109048,0.06959349028461642,0,2013,2014,1
373,0,0.4973766470088771,0.3501117621805329,0.15251159081058988,1,2013,2014,1
375,0,0.8854502330007203,0.09419659362665676,0.020353173372621377,0,2013,2014,1
380,0,0.8484768962864583,0.11108053746483508,0.04044256624870573,0,2013,2014,1
385,0,0.8796616925815686,0.0988259994738085,0.021512307944621487,0,2013,2014,1
390,0,0.9020615964734704,0.08079506999000877,0.01714333353651964,0,2013,2014,1
402,0,0.8298411849715889,0.12758662717185534,0.042572187856555546,0,2013,2014,1
404,0,0.6201881175329846,0.2680958269375096,0.11171605552950528,0,2013,2014,1
420,0,0.60906760394903,0.2731727968117052,0.11775959923926418,0,2013,2014,1
432,2,0.12030773640072918,0.42763032810697527,0.45206193549229395,2,2013,2014,1
433,0,0.5194008516451166,0.3498786916111725,0.13072045674371016,0,2013,2014,1
434,0,0.6477250947242856,0.24860692886857738,0.10366797640713588,0,2013,2014,1
435,0,0.5914033331054348,0.27672906908003664,0.1318675978145295,0,2013,2014,1
436,0,0.5557292434942779,0.2988215984367766,0.1454491580689433,0,2013,2014,1
437,0,0.5887487253724747,0.2642464985617918,0.1470047760657322,0,2013,2014,1
438,0,0.5673772150064369,0.26768596583693033,0.16493681915663289,0,2013,2014,1
439,0,0.4931299587162685,0.3181918588782106,0.18867818240551945,0,2013,2014,1
450,0,0.6602190021570555,0.24287840394953375,0.09690259389340933,0,2013,2014,1
451,0,0.6627515417599199,0.23738151848554523,0.09986693975453365,0,2013,2014,1
452,0,0.6621149294235318,0.21350583166924814,0.12437923890721994,0,2013,2014,1
461,0,0.6516909775359159,0.25039277467833554,0.09791624778574785,0,2013,2014,1
475,2,0.09423993170444234,0.37473673697523696,0.5310233313203205,2,2013,2014,1
481,0,0.748809868179648,0.17594383624116514,0.0752462955791872,0,2013,2014,1
482,1,0.15720158024939185,0.5010680956300226,0.3417303241205849,1,2013,2014,1
483,0,0.4615020956572953,0.36294247218765696,0.17555543215504596,0,2013,2014,1
484,0,0.6677688087552425,0.23017429156075583,0.102056899684003,0,2013,2014,1
490,2,0.107420023637961,0.38242272743442973,0.5101572489276094,2,2013,2014,1
500,1,0.20554312998023402,0.471059645569701,0.3233972244500618,1,2013,2014,1
501,0,0.5961157925727235,0.25917491044550817,0.1447092969817666,0,2013,2014,1
510,0,0.5546991605294075,0.2913145961270696,0.1539862433435212,0,2013,2014,1
516,0,0.6284300604043118,0.2625260323789151,0.10904390721677194,1,2013,2014,1
517,1,0.26159245626595806,0.4424618590002436,0.2959456847337975,0,2013,2014,1
520,2,0.12467751626672278,0.3847185379028721,0.4906039458304054,2,2013,2014,1
522,0,0.7167851025334104,0.20232255796920184,0.0808923394973883,0,2013,2014,1
530,2,0.07295336120505647,0.2982606561726734,0.6287859826222696,1,2013,2014,1
531,0,0.5458410632377702,0.2835333030690767,0.17062563369315278,0,2013,2014,1
540,0,0.6089166263890996,0.24140785218212868,0.1496755214287701,0,2013,2014,1
551,0,0.6159447791131787,0.2442222759928833,0.13983294489393627,0,2013,2014,1
552,0,0.6271306592212649,0.2362319075722603,0.13663743320647323,0,2013,2014,1
553,0,0.5695269904125216,0.2861110591797739,0.1443619504077021,0,2013,2014,1
560,0,0.7140413304675873,0.2089499201855803,0.0770087493468316,0,2013,2014,1
565,0,0.7886627456795385,0.15554952195088748,0.05578773236957486,0,2013,2014,1
570,0,0.8082741309538802,0.13346074521342652,0.05826512383269446,0,2013,2014,1
571,0,0.8026818225293318,0.1386850913367172,0.0586330861339512,0,2013,2014,1
572,0,0.7910948333108603,0.1481536329439235,0.06075153374521755,0,2013,2014,1
580,0,0.563207869189395,0.28911155273129985,0.14768057807930374,0,2013,2014,1
581,0,0.8159889009604854,0.1472432968014207,0.03676780223809272,0,2013,2014,1
590,0,0.8500371189682014,0.11601746724838176,0.033945413783416395,0,2013,2014,1
600,0,0.6385629712114269,0.22825337823642883,0.13318365055214368,0,2013,2014,1
615,1,0.11000445114849038,0.5810528117369925,0.3089427371145166,1,2013,2014,1
616,0,0.4575190438281655,0.38367929852591537,0.15880165764591822,1,2013,2014,1
620,0,0.3465635367857822,0.33781103213287467,0.31562543108134233,1,2013,2014,1
625,2,0.08130678190314605,0.3728303270858506,0.5458628910110028,1,2013,2014,1
630,0,0.5934364469341525,0.25543249670246726,0.1511310563633806,0,2013,2014,1
640,1,0.1836516457559674,0.599829867387566,0.21651848685646702,0,2013,2014,1
645,2,0.1098422321155926,0.42796864996945966,0.46218911791494915,2,2013,2014,1
651,0,0.6088776019339526,0.27031315767597164,0.12080924039007325,1,2013,2014,1
652,2,0.0994089629692904,0.3612438196359035,0.5393472173948058,2,2013,2014,1
660,0,0.7879449149118453,0.15218882199897096,0.05986626308918355,1,2013,2014,1
663,0,0.755814852358972,0.17352367282828912,0.07066147481273777,0,2013,2014,1
666,1,0.3348309244184272,0.42735132672438053,0.23781774885719323,2,2013,2014,1
670,0,0.7011051021127136,0.1849286226460226,0.11396627524126401,0,2013,2014,1
690,0,0.7337602663649727,0.1789563612889191,0.0872833723461092,0,2013,2014,1
692,0,0.7602755678089897,0.16991062883111208,0.06981380335989808,0,2013,2014,1
694,0,0.7198218043527205,0.1771936080615471,0.10298458758573252,0,2013,2014,1
696,0,0.7089006866257599,0.18220855857246016,0.10889075480178004,0,2013,2014,1
698,0,0.7404174293943562,0.1757435628855697,0.08383900772007469,0,2013,2014,1
700,2,0.05917123522758093,0.2935113560039069,0.6473174087685133,2,2013,2014,1
701,0,0.6899940630714941,0.1974323881288783,0.11257354879962753,0,2013,2014,1
702,0,0.6419777059412484,0.26028689308136754,0.09773540097738442,0,2013,2014,1
703,0,0.7301593709427194,0.18620430053608117,0.08363632852119997,0,2013,2014,1
704,0,0.605940737336336,0.25256887606916667,0.14149038659449545,0,2013,2014,1
705,0,0.6678676485348457,0.220193153847544,0.11193919761761027,0,2013,2014,1
710,0,0.6806589385500635,0.20687718321480564,0.11246387823513095,0,2013,2014,1
712,0,0.8345644886880175,0.12331522209824762,0.04212028921373458,0,2013,2014,1
731,0,0.7287532060892136,0.19135346515654125,0.07989332875424447,0,2013,2014,1
732,0,0.8544111547950634,0.11733536179776398,0.02825348340717273,0,2013,2014,1
740,0,0.8557466105830346,0.12519611400637598,0.019057275410588447,0,2013,2014,1
760,0,0.7283765956407722,0.18542126961146124,0.08620213474776721,0,2013,2014,1
770,2,0.093959549070539,0.34847073843593485,0.5575697124935259,2,2013,2014,1
771,0,0.65493189447926,0.2463219236601658,0.0987461818605714,0,2013,2014,1
775,2,0.10519784841705404,0.4321101781346789,0.46269197344826624,2,2013,2014,1
780,0,0.637930948460648,0.23818464954843152,0.12388440199092038,0,2013,2014,1
790,0,0.5704921122147796,0.28226987457082797,0.14723801321439073,0,2013,2014,1
800,1,0.1674823582045971,0.5788349808803788,0.2536826609150248,1,2013,2014,1
811,0,0.6509497263583002,0.24190806306033832,0.10714221058136036,0,2013,2014,1
812,0,0.7037217516649114,0.2063211801744712,0.0899570681606176,0,2013,2014,1
816,0,0.7080364371851229,0.1935001291047624,0.09846343371011507,0,2013,2014,1
820,0,0.4195874639251126,0.39913970172406915,0.18127283435081765,0,2013,2014,1
830,0,0.7093752566473597,0.19675388830189788,0.09387085505074275,0,2013,2014,1
840,2,0.0718228124912451,0.3018181825098709,0.6263590049988828,2,2013,2014,1
850,0,0.6495833619391524,0.23874834484309715,0.11166829321774926,0,2013,2014,1
860,0,0.779234331010926,0.16097621433138776,0.059789454657686925,0,2013,2014,1
900,0,0.7741355958879911,0.17448456963352463,0.05137983447848317,0,2013,2014,1
920,0,0.789322786047166,0.15976061657805415,0.0509165973747788,0,2013,2014,1
940,0,0.8473303794859183,0.11528318822573504,0.0373864322883463,0,2013,2014,1
950,0,0.7466116741526632,0.18311526571848954,0.07027306012884821,0,2013,2014,1
2,1,0.18231923437274644,0.6892865295332823,0.1283942360939706,1,2013,2015,2
20,0,0.7699343979362897,0.17848963667848664,0.051575965385222376,0,2013,2015,2
40,0,0.7098544774365415,0.19792036034105465,0.09222516222240337,0,2013,2015,2
41,0,0.6733176375936779,0.23041578791716558,0.09626657448915413,0,2013,2015,2
42,0,0.6759900811040233,0.21387606130940884,0.11013385758656621,0,2013,2015,2
51,0,0.8634179844182732,0.10495147368619605,0.03163054189553032,0,2013,2015,2
52,0,0.7624980895398875,0.18695466994123958,0.05054724051887154,0,2013,2015,2
70,0,0.6612481717304353,0.22948337835414484,0.10926844991541788,0,2013,2015,2
90,0,0.6837027764738304,0.20766338947815824,0.10863383404800978,0,2013,2015,2
91,0,0.7643268232843109,0.1609218318227265,0.07475134489296253,0,2013,2015,2
92,0,0.8228276052826905,0.12894431502374315,0.04822807969356527,0,2013,2015,2
93,0,0.8076680371932875,0.14088410548645863,0.05144785732025377,0,2013,2015,2
94,0,0.8129670084945492,0.1409422084229937,0.04609078308245627,0,2013,2015,2
95,0,0.8083917986757152,0.1386264477738946,0.05298175355039031,0,2013,2015,2
100,1,0.14329075755741846,0.624281737928551,0.23242750451402966,1,2013,2015,2
101,0,0.6031438557883337,0.2587201110714233,0.13813603314024164,0,2013,2015,2
110,0,0.787971759603057,0.15062033169379202,0.061407908703151506,0,2013,2015,2
130,0,0.6292729387235035,0.23708929795468825,0.1336377633218071,0,2013,2015,2
135,0,0.6482067917039089,0.2551344472959843,0.09665876100010508,0,2013,2015,2
140,0,0.6818093316029965,0.22181614046875645,0.09637452792824658,0,2013,2015,2
145,0,0.6799141784918932,0.2013177641440706,0.11876805736403523,0,2013,2015,2
150,0,0.7956690700045886,0.14409254331740923,0.06023838667800005,0,2013,2015,2
155,0,0.7793134860369066,0.1634019589538065,0.05728455500928555,0,2013,2015,2
160,0,0.8142077281004667,0.1451888664188245,0.04060340548070791,0,2013,2015,2
165,0,0.8606834830736284,0.11335250826267233,0.025964008663697996,0,2013,2015,2
